FIPS,city,name,State,area_land,pop_white,pop_black,pop_native,pop_asian,pop_hawaiian,pop_other_race,pop_two_races,average_household_size,pop_over_25,educ_less_hs,educ_hs,educ_some_college,educ_ba,educ_ma,educ_prof_school,educ_doctorate,hs_droput,hs_enrolled,pop_16_over,labor_force,unemployed,not_in_labor_force,total_employed,total_households,income_less_10000,"income_$10,000_$14,999","income $15,000 to $19,999","income $20,000 to $24,999","income $25,000 to $29,999","income $30,000 to $34,999","income$35,000 to $39,999","income $40,000 to $44,999","income$45,000 to $49,999","income $50,000 to $59,999","income $60,000 to $74,999","income $75,000 to $99,999","income $100,000 to $124,999","income $125,000 to $149,999","income  $150,000 to $199,999","income $200,000 or More",median_household_income,median_income_black,median_income_black,median_income_asian,median_income_pacific_island,median_income_other_race,median_income_two_races,median_income_hispanic,median_income_white,per_capita_income,gini_index,Owner Occupied Housing Units,owner_housing_white,owner_housing_non_white,Median Gross Rent,avg_rent,paying_30_home,paying_at_least_50,avg_commute,poverty_overall,poverty_male,poverty_female
31380,Macomb,"Macomb, IL Micro Area",IL,589.4075926,27867,1458,57,689,19,105,680,2.42,18401,1188,5639,5606,3022,2004,182,760,36,2967,26296,14589,1113,11707,13464,11292,1387,819,527,647,671,545,535,640,376,712,915,1439,925,499,417,238,43724,,,63393,,,,,44587,23299,0.4652,7535,7281,254,628,652.11605,1078,352,17,5993,2697,3296
31420,Macon-Bibb County,"Macon-Bibb County, GA Metro Area",GA,1723.601425,117256,102940,383,3517,63,1377,4140,2.58,153202,22774,50860,43542,21026,9922,3248,1830,695,12386,181922,102072,8679,79850,93141,85991,10450,6077,5160,4982,5392,4104,4501,4067,3316,5767,7745,8978,5809,3484,2933,3226,42531,28823,,67719,,26395,32794,52000,56504,25423,0.512,52697,34124,18573,790,749.0779119,11455,5039,23,50053,21196,28857
31460,Madera,"Madera, CA Metro Area",CA,2136.927893,111621,5026,2505,3294,169,26944,5454,3.28,97015,27278,24249,31404,9696,2981,928,479,317,9011,117191,63083,5243,54108,57799,44759,2850,2516,2080,2202,2275,2223,2522,2579,1998,3611,4760,5195,3823,2704,1832,1589,52884,43854,48333,58662,,42476,53963,44155,63660,21394,0.4408,28627,15963,12664,986,945.9707414,7863,3331,27,30549,13605,16944
31500,Madison,"Madison, IN Micro Area",IN,360.632528,30728,704,98,247,0,118,342,2.32,22146,2189,9370,6615,2483,1191,102,196,142,1961,26640,15377,923,11263,14454,12759,862,728,640,767,561,715,661,684,633,1279,983,2011,920,613,457,245,51119,34609,,54375,,50000,22868,47868,51907,26060,0.4321,9177,8904,273,741,714.4611949,1316,430,25,4410,1747,2663
31540,Madison,"Madison, WI Metro Area",WI,3308.783503,555706,28399,1928,32006,229,10441,18572,2.35,429596,20729,90774,122723,118706,50241,13012,13411,640,33829,526164,378000,11720,148164,365662,268213,12310,8711,9162,10476,10855,11342,11413,10925,10966,19546,28672,38416,28243,19274,19649,18253,69372,33623,47692,68219,72862,47706,53724,45721,72462,37679,0.4415,163262,152935,10327,996,1050.22439,32979,10949,22,70510,33052,37458
31580,Madisonville,"Madisonville, KY Micro Area",KY,542.0658567,41081,2907,163,290,4,203,1016,2.41,31743,4278,13186,9210,2899,1474,550,146,69,2113,36390,19864,1122,16526,18721,18560,1994,1052,1066,1066,1300,884,862,930,812,1398,1998,2313,1272,847,391,375,45738,28275,,250001,,,14559,,47683,24190,0.4491,12819,12084,735,688,603.1179237,1927,856,22,7936,3379,4557
31620,Magnolia,"Magnolia, AR Micro Area",AR,765.9840648,14476,8351,87,267,0,448,263,2.47,14720,2210,5880,3602,1915,833,124,156,190,1946,19563,10544,1075,9019,9469,8962,1062,1013,637,680,516,461,482,377,298,582,829,774,551,376,150,174,36148,22820,,,,,9129,,50200,21372,0.4974,6161,4161,2000,656,530.7747233,1272,677,17,5563,2202,3361
31660,Malone,"Malone, NY Micro Area",NY,1629.21359,41778,2965,3618,255,94,1099,883,2.35,35688,4702,13421,10631,3367,2703,542,322,160,2175,41826,21765,1539,20061,20209,19088,1478,1505,987,956,962,784,832,985,840,1602,2081,2581,1481,806,711,497,51696,,46747,175313,,54375,36250,46354,52509,25491,0.4492,13829,12485,1344,702,639.6653356,2406,1100,22,8195,3780,4415
31680,Malvern,"Malvern, AR Micro Area",AR,615.2077678,28346,4032,22,141,10,439,530,2.54,23974,3495,9489,7464,2354,944,134,94,61,1435,27356,14311,1069,13045,13232,12377,944,950,833,983,722,844,651,765,499,1082,1384,1165,769,312,313,161,41262,31136,,,,,,32904,43259,21064,0.4369,9369,8238,1131,666,589.0957447,1392,530,27,5518,2599,2919
31700,Manchester-Nashua,"Manchester-Nashua, NH Metro Area",NH,876.5415376,368550,11530,488,16744,200,3299,10276,2.53,288293,23576,75884,81270,68670,30542,4715,3636,439,20318,335710,235326,10214,100384,224741,159200,5889,4406,5521,5472,5316,6570,5334,5864,5513,10677,15274,22439,18306,12570,15153,14896,78655,50368,44615,100121,55192,73819,64479,48232,80853,39478,0.4299,104999,97752,7247,1154,1162.952713,26212,9036,28,32560,14758,17802
31740,Manhattan,"Manhattan, KS Metro Area",KS,1450.505587,84158,4915,666,3982,172,1363,3585,2.51,52779,2388,11370,16469,13029,6017,985,2521,171,7944,81308,56828,2593,24480,47514,35343,2910,1441,1809,1710,1711,2085,1731,1703,1523,3101,3586,4473,2633,1767,1812,1348,53109,31978,39643,41227,50938,32500,42841,39773,56237,27166,0.4566,17991,16568,1423,920,954.2646381,3293,1130,16,16411,7689,8722
31820,Manitowoc,"Manitowoc, WI Micro Area",WI,589.3045003,74896,719,401,2186,4,170,1031,2.27,56859,4971,21907,18650,8182,2489,472,188,140,3691,64966,41892,1252,23074,40603,34463,1344,1749,1903,1961,1917,1809,1875,2123,1513,2912,4210,4744,2941,1557,1247,658,53489,28664,,46492,,50833,40795,41532,54470,28803,0.4062,25891,25034,857,650,653.779748,4580,1694,19,8303,3341,4962
31860,Mankato-North Mankato,"Mankato-North Mankato, MN Metro Area",MN,1196.419764,91679,3363,236,2100,24,482,2221,2.42,60545,3527,16171,20732,13294,4507,1091,1223,41,7423,81833,58935,2266,22898,56630,38521,1964,1784,1693,1828,1958,1961,2014,1741,1632,3072,3835,5751,3611,2314,1790,1573,58691,19138,56042,50781,,,43629,37012,61407,29634,0.4359,25321,24240,1081,857,915,4477,1621,18,14385,6787,7598
31900,Mansfield,"Mansfield, OH Metro Area",OH,495.1968828,105287,9555,217,965,33,466,4801,2.38,84689,11178,33722,24708,9929,3975,746,431,414,5290,97915,54457,3533,43458,50829,47998,3140,2504,2702,3705,2680,2951,2476,2863,2038,4400,5216,5933,3480,1742,1178,990,47346,30256,,79844,,,38185,27955,49325,24545,0.43,32616,30600,2016,664,665.8561956,5945,2009,22,16190,7046,9144
31930,Marietta,"Marietta, OH Micro Area",OH,631.9740663,58146,745,329,391,10,213,837,2.35,43178,3917,18030,12930,5479,2010,549,263,85,3055,50187,28230,1120,21957,27060,25139,1813,1607,1435,1388,1302,1468,1460,1298,1108,2197,2563,3237,1912,950,738,663,48572,32639,41707,,,73821,38594,74000,48980,27860,0.4593,18571,18040,531,659,627.2990256,3069,1026,23,8921,3982,4939
31940,Marinette,"Marinette, WI-MI Micro Area",WI,2443.490796,61101,349,739,278,11,119,1174,2.13,47141,3971,20206,15600,5170,1529,493,172,109,2790,53185,31071,1442,22114,29614,29296,1689,2165,2036,1738,1779,1674,1480,1581,1465,2818,3260,3580,1931,905,727,468,46728,,32105,,,41364,50089,50581,46749,27196,0.4317,22274,21831,443,642,614.6112219,4085,1470,21,8154,3396,4758
31980,Marion,"Marion, IN Micro Area",IN,414.0803865,59055,5072,119,547,0,435,1716,2.36,44364,5767,18007,13006,4543,2319,383,339,232,3995,54539,31356,2304,23183,29052,26121,1889,1464,1816,2003,1834,1682,1544,1517,1276,2231,2633,2966,1762,684,550,270,42593,24672,30104,,,29922,,35038,44177,21739,0.414,18079,16717,1362,682,667.9059935,2908,1286,18,11824,5257,6567
32000,Marion,"Marion, NC Micro Area",NC,439.9547426,41076,1625,173,337,14,1260,624,2.45,32591,5283,10909,10901,3877,1162,341,118,101,2026,37058,19853,1143,17205,18674,17961,1451,1094,1075,1260,1363,1365,1129,1028,874,1344,1791,2043,965,510,387,282,40913,31081,,,,37895,22367,39022,42008,22725,0.4415,12902,12025,877,643,556.4340779,2124,733,24,7543,3636,3907
32020,Marion,"Marion, OH Micro Area",OH,403.7574105,58698,3775,122,393,21,428,1907,2.42,46322,5750,20094,14408,3701,2009,288,72,62,2655,53064,28341,1903,24723,26402,24616,1903,1633,1527,1258,1411,1480,1678,1334,1106,2085,2574,2851,1707,994,653,422,45464,33295,,75089,,27361,26432,36061,46533,22878,0.4336,16717,16224,493,721,688.3023167,3014,1164,22,9504,4324,5180
32100,Marquette,"Marquette, MI Micro Area",MI,1809.039597,62426,1130,558,654,33,102,2036,2.39,44443,2081,14017,14342,9616,3014,750,623,125,3890,56149,32032,1957,24117,29934,26203,1991,1435,1319,1367,1407,1445,1205,1432,1333,2398,2745,3465,1998,1149,930,584,50771,53661,31111,109375,,38393,46638,,51185,26290,0.433,18167,17714,453,705,733.3623693,3167,1340,18,10259,4707,5552
32140,Marshall,"Marshall, MN Micro Area",MN,714.4106984,22470,899,99,1071,3,834,463,2.44,16542,1316,5481,5540,3103,664,194,244,26,1433,19940,14252,487,5688,13760,10050,488,569,552,475,596,548,501,449,415,798,950,1418,946,575,393,377,55525,26023,,58346,,20048,41331,26583,59830,30531,0.4652,6851,6504,347,657,686.9334167,1098,418,16,3348,1367,1981
32180,Marshall,"Marshall, MO Micro Area",MO,755.4927112,19781,1090,87,204,247,826,867,2.54,15209,2423,5990,4065,1741,736,126,128,38,1527,18420,10955,432,7465,10523,8562,601,525,467,533,674,591,481,563,334,877,943,894,478,271,191,139,43201,26378,,52083,,,42038,39719,44545,22802,0.4354,5900,5247,653,626,602.1036814,1088,359,17,3553,1645,1908
32220,Marshall,"Marshall, TX Micro Area",TX,899.9555643,49105,14084,246,489,15,1590,1116,2.81,43759,6591,15027,13781,5809,1851,404,296,133,3767,51650,30011,1672,21639,28251,23217,1795,1204,971,1354,1630,1155,941,1336,909,1746,2162,3554,1976,857,958,669,51202,35406,32679,85851,,41875,36215,46314,60037,25418,0.4571,17095,12389,4706,779,724.5671349,3130,1451,21,10488,4637,5851
32260,Marshalltown,"Marshalltown, IA Micro Area",IA,572.5030633,34246,383,125,1453,14,3056,994,2.55,26676,4362,9093,8156,3619,1045,237,164,115,1925,31188,20104,1019,11084,19085,15338,669,684,992,575,787,743,604,972,835,1552,1928,2196,1252,637,557,355,54027,,,55403,,60305,41940,53611,54671,26516,0.4024,10922,9205,1717,680,656.567029,1776,513,17,4236,1941,2295
32280,Martin,"Martin, TN Micro Area",TN,580.3532063,29763,2908,106,75,18,280,476,2.28,21485,3368,8156,5332,2971,1215,174,269,85,2605,27910,15225,915,12685,14302,13605,1430,999,930,1108,859,1025,693,667,660,1141,1227,1281,778,373,230,204,38566,24136,,135815,,23684,25455,35357,39550,21641,0.4621,9042,8565,477,601,579.3776025,1255,384,20,6253,2775,3478
32300,Martinsville,"Martinsville, VA Micro Area",VA,393.3064339,43517,17683,138,406,0,1485,1460,2.33,46834,9565,15773,14744,4415,1709,288,340,67,2540,52872,27686,2277,25186,25409,27228,2702,2518,2011,2002,2471,1567,1622,1328,1140,2424,2270,2392,1199,658,494,430,36061,29958,,38106,,28269,30568,32931,38597,21737,0.4652,18912,14196,4716,607,580.026455,3674,1549,22,13548,5646,7902
32340,Maryville,"Maryville, MO Micro Area",MO,876.9641867,21111,637,47,310,29,107,306,2.34,12462,938,4805,3253,1918,927,241,380,39,2293,19303,11515,443,7788,11062,8275,788,508,532,429,580,523,419,558,423,503,804,1084,510,247,217,150,43349,,13750,,,,,11528,44005,22151,0.4591,4768,4739,29,639,618.5058455,737,268,17,4543,2089,2454
32380,Mason City,"Mason City, IA Micro Area",IA,968.4235263,47751,839,211,507,10,340,815,2.2,35915,2498,11411,14245,5523,1653,434,151,98,2438,41365,26907,1120,14458,25766,22383,1300,1096,1142,1182,1208,1075,1183,1304,1005,2067,2290,3143,1858,951,798,781,53075,29107,,84313,,37964,47700,39411,53655,31034,0.4393,15734,15140,594,687,690.2992931,2365,647,18,5448,2155,3293
32420,Mayagüez,"Mayagüez, PR Metro Area",PR,89.01945801,26400,3189,173,33,1,61401,2238,2.55,63226,17659,18506,11512,11050,2855,603,1041,115,6008,78975,31955,8329,47020,23563,36165,13640,4459,3303,2892,1891,1738,1575,1298,958,1240,1149,904,392,297,194,235,14979,21706,2499,,,13038,22617,14939,76538,10885,0.5914,22092,67,22025,417,323.7831308,3997,1723,22,47136,21894,25242
32460,Mayfield,"Mayfield, KY Micro Area",KY,551.7566383,33724,1633,44,168,101,608,1016,2.53,25295,3716,9954,7511,2442,1271,270,131,136,1722,29278,16952,1313,12326,15639,14484,1701,949,844,1014,719,866,782,856,575,1101,1412,1378,1225,418,445,199,41615,27829,31111,,,,,,43518,23189,0.4691,10623,10022,601,658,589.7435897,1706,731,23,6497,2998,3499
32500,Maysville,"Maysville, KY Micro Area",KY,240.1262461,15553,934,6,149,6,59,446,2.51,11745,1696,4423,3412,1168,837,158,51,96,702,13636,7488,405,6148,7067,6711,750,485,416,517,539,275,292,246,305,403,488,753,540,204,313,185,41415,28885,,,,,23873,,43814,25658,0.5079,4371,4123,248,628,535.8974359,633,320,24,3024,1329,1695
32540,McAlester,"McAlester, OK Micro Area",OK,1305.459862,32257,1303,2941,167,65,297,7352,2.37,31195,4096,12002,10253,3311,1110,228,195,84,1848,35668,19001,1233,16667,17700,17745,1281,1362,1208,1048,1024,1041,970,886,733,1563,1852,1899,1238,669,493,478,45346,45667,47115,45000,,49107,35508,43571,46838,24750,0.4574,12873,10185,2688,705,594.1912972,2127,769,21,7357,3345,4012
32580,McAllen-Edinburg-Mission,"McAllen-Edinburg-Mission, TX Metro Area",TX,1570.899386,747125,4647,1619,8157,192,76609,11040,3.58,473253,168031,109847,108503,61689,18825,4097,2261,2428,55759,597554,347611,25845,249943,321626,234879,27667,19576,18148,16149,13998,13820,11345,10338,8833,17531,20449,22272,14228,7713,7541,5271,38398,61348,35200,93036,42321,27599,48942,36366,51680,16490,0.4907,159967,18932,141035,716,675.2149188,37395,15471,22,261968,118183,143785
32620,McComb,"McComb, MS Micro Area",MS,1139.117803,24851,26502,156,277,4,103,312,2.59,34656,6527,12811,10165,3342,1346,262,203,162,2667,40696,19830,1501,20866,18329,19679,3757,1649,1713,1202,1221,1345,927,917,661,1074,1730,1558,779,461,408,277,31122,20611,,110000,,,,41203,43499,18533,0.5179,14122,8052,6070,668,546.9857837,3370,1487,28,16039,6695,9344
32660,McMinnville,"McMinnville, TN Micro Area",TN,432.6734857,37141,603,141,241,119,873,1336,2.54,27721,5794,11915,6133,2355,1098,267,159,190,1790,31999,18014,1099,13985,16895,15655,1529,1475,1126,918,1065,941,1097,858,571,1184,1535,1463,905,369,252,367,37715,33750,13661,31591,2499,,28945,42475,38145,22328,0.484,10858,10089,769,626,515.3846154,1966,832,24,9103,4264,4839
32700,McPherson,"McPherson, KS Micro Area",KS,898.2833527,27257,329,157,163,6,120,598,2.22,19320,1681,5272,6767,4006,1220,227,147,188,1459,22916,15320,358,7596,14932,12298,638,587,465,531,602,721,600,678,442,1130,1665,1518,1243,515,556,407,57765,31121,,51250,,61389,57750,44194,58978,30234,0.4152,8602,8234,368,737,715.04329,1394,405,14,2712,1241,1471
32740,Meadville,"Meadville, PA Micro Area",PA,1012.301932,82348,1561,38,401,31,256,1529,2.36,59902,6397,27728,13318,7739,3339,667,714,539,4226,70107,40890,2392,29217,38481,35012,2133,1876,2164,2212,2179,1825,1894,1903,1585,3233,3982,4525,2531,1160,973,837,49144,19135,12250,53750,,58333,24122,39688,49506,25731,0.4328,25558,25229,329,658,602.5491855,4339,1677,22,11577,5390,6187
32780,Medford,"Medford, OR Metro Area",OR,2783.255373,195769,1324,2338,2767,760,3106,8203,2.41,152902,15862,40186,54988,26007,10744,3169,1946,618,9108,174754,100359,6530,74395,93750,87417,6157,4733,5291,4724,4959,4560,4343,4308,3834,7774,9344,10486,6365,3985,3220,3334,50851,30724,34448,70196,42279,51857,43330,38887,52091,28728,0.4656,55116,49668,5448,954,1000.677998,16371,6826,19,34519,15017,19502
32820,Memphis,"Memphis, TN-MS-AR Metro Area",TN,4985.649391,629111,629900,2683,27371,502,30420,26004,2.65,880853,109564,258064,268898,151467,66051,16527,10282,2996,71050,1046384,670388,50092,375996,618322,498143,40745,28098,29233,26982,26036,25467,23493,22521,20884,38490,47631,57302,39773,23562,24581,23345,51360,36359,56339,81755,26167,35565,50523,40537,70360,28195,0.4912,299528,178645,120883,907,907.6832062,65375,27321,24,245520,107313,138207
32860,Menomonie,"Menomonie, WI Micro Area",WI,850.1603683,41816,291,107,1204,0,128,952,2.43,27076,1735,9221,8534,4890,1938,358,400,17,3669,36587,24188,880,12399,23300,16818,934,757,874,639,978,967,733,798,553,1578,2086,2355,1541,949,652,424,56268,,,63750,,53125,26875,29955,57016,27107,0.4186,11329,11020,309,774,777.3547094,2434,879,23,5050,2324,2726
32900,Merced,"Merced, CA Metro Area",CA,1935.646318,154376,8772,1988,20131,623,72152,11033,3.31,158034,48433,40839,46711,14395,5369,1267,1020,515,18367,197980,117604,14912,80376,102638,79606,5230,5097,4354,4273,4585,3992,4303,4519,3374,6129,8825,9425,5453,3471,3506,3070,50129,39576,35625,56013,,43490,44971,44436,61238,21634,0.4708,41378,19218,22160,973,940.5854348,11402,4697,27,59660,27379,32281
32940,Meridian,"Meridian, MS Micro Area",MS,2161.415049,55717,45488,540,600,22,408,583,2.5,69607,10738,21482,24975,7690,3536,784,402,155,5420,82045,44815,3063,37230,40948,39625,4515,3020,2839,3181,2625,1971,1711,1865,2000,2927,3486,3766,2318,1233,1209,959,39867,24636,20545,103750,,49432,47083,60000,53675,22734,0.4898,27320,17583,9737,694,641.1540024,5246,2250,23,21960,8715,13245
32980,Merrill,"Merrill, WI Micro Area",WI,878.7043029,26978,169,111,91,0,7,492,2.16,20583,1799,7932,7095,2613,826,216,102,51,1378,23426,14769,569,8657,14200,12547,560,656,617,596,608,730,603,722,556,1068,1385,1964,1185,650,384,263,56086,,45938,,,,111477,,55922,29642,0.3938,9724,9564,160,650,631.6330145,1615,563,22,2474,1121,1353
33020,Mexico,"Mexico, MO Micro Area",MO,692.2382776,22929,1569,103,46,23,129,936,2.55,17629,2555,8177,4340,1646,720,105,86,42,1127,20455,11578,827,8877,10751,9328,641,520,456,631,639,784,417,806,522,925,957,872,553,236,197,172,43761,24847,77560,,,,48646,42763,44510,21819,0.4391,6185,5818,367,648,575.7556475,1043,324,22,3589,1605,1984
33060,Miami,"Miami, OK Micro Area",OK,470.8390618,21463,342,5287,223,232,572,3447,2.55,20598,3101,7674,6913,1859,752,188,111,140,1859,24673,13699,900,10974,12799,11965,1078,914,890,856,917,789,662,660,579,1035,1229,1141,565,252,204,194,39070,35625,38920,53750,30313,30357,37500,31296,39480,20209,0.4457,8216,6124,2092,678,598.7463324,1540,593,21,6511,3088,3423
33100,Miami-Fort Lauderdale-West Palm Beach,"Miami-Fort Lauderdale-West Palm Beach, FL Metro Area",FL,5067.479232,4279818,1293936,12277,150815,2602,196600,134896,2.85,4322328,630483,1160327,1171600,855415,330472,120969,53062,11945,268718,4972813,3124806,200897,1848007,2921297,2100355,158968,102678,109369,111447,109617,102652,95780,97885,85864,162072,201078,237953,164822,102642,113401,144127,54239,41999,42061,72095,52313,48702,53121,48863,68572,30951,0.5134,1248511,604190,644321,1295,1332.161992,419338,195915,29,920733,403988,516745
33140,Michigan City-La Porte,"Michigan City-La Porte, IN Metro Area",IN,598.2670128,91514,12278,349,631,27,2372,3381,2.38,77246,9041,30361,24036,9144,3470,783,411,332,4912,89337,50972,3959,38365,47006,42904,2419,2385,2429,2523,2224,2453,2337,2169,2115,3336,4890,5700,3078,2064,1558,1224,51101,30365,65870,53906,,46205,70326,47820,53997,25865,0.4395,30824,28019,2805,738,724.4205298,5671,2118,23,16830,7130,9700
33180,Middlesborough,"Middlesborough, KY Micro Area",KY,359.0620497,25920,783,41,32,0,31,381,2.4,19141,5832,7392,4204,755,736,140,82,85,1166,22027,8300,743,13727,7543,10940,2146,1378,1132,857,626,783,524,444,554,609,606,679,342,99,99,62,24628,13056,11823,,,,36058,,25201,15279,0.4975,7060,6930,130,508,448.5051546,1401,708,21,9749,4248,5501
33220,Midland,"Midland, MI Metro Area",MI,516.2624197,77905,1168,380,1907,63,391,1575,2.41,58142,3323,16881,18149,11777,5277,1099,1636,71,4315,67652,40705,2450,26947,38234,34017,1751,1521,1730,1572,1622,1492,1398,1807,1467,2797,3670,4513,2855,1628,1840,2354,59271,,43750,104653,61667,,60375,53110,59324,34497,0.4743,25722,24707,1015,746,792.5376733,3984,1376,22,8847,4228,4619
33260,Midland,"Midland, TX Metro Area",TX,1815.209918,142839,10832,1238,3506,81,7708,3604,2.91,105771,17317,27540,32195,20558,5910,1638,613,480,7762,125973,88389,2904,37584,85393,57606,1894,1763,1795,1988,2046,2400,2077,1911,2046,4139,5457,7915,5870,4775,4982,6548,78581,49145,83750,94527,51250,65160,98011,66115,93187,38849,0.4709,38611,22850,15761,1233,1220.75283,5949,2288,19,15223,6305,8918
33300,Milledgeville,"Milledgeville, GA Micro Area",GA,729.7661734,26465,25238,140,764,14,474,726,2.45,34748,6281,13071,8937,3752,1821,434,452,180,4075,44981,21697,1919,23284,19685,19113,2639,1643,1617,1032,1307,886,767,803,739,1435,1823,2002,1255,381,486,298,37955,27861,,,,2499,28750,,48409,19735,0.491,11194,6681,4513,706,678.0401566,2484,1195,22,12264,5584,6680
33340,Milwaukee-Waukesha-West Allis,"Milwaukee-Waukesha-West Allis, WI Metro Area",WI,1454.864921,1148488,261568,7069,58280,548,56780,43174,2.46,1064700,94723,282803,313922,240548,94784,24077,13843,2835,80952,1250107,834123,40276,415984,793260,629381,38900,30455,29443,30791,28394,28997,27317,28340,24707,48443,61179,80277,57495,38580,38321,37742,59751,29655,48333,70165,32256,38636,49354,41591,70561,34141,0.4785,378275,321295,56980,885,926.3514213,84849,32829,23,215961,96416,119545
33420,Mineral Wells,"Mineral Wells, TX Micro Area",TX,952.5490805,26054,628,194,217,37,680,507,2.72,19305,3099,6953,6066,2263,699,136,89,86,1415,22368,12889,986,9479,11903,10312,724,643,802,669,502,525,602,624,388,914,920,1092,879,289,346,393,45979,21611,,41131,,,57539,32938,49530,24983,0.4674,7500,6188,1312,759,731.5433855,1363,684,24,4945,2320,2625
33460,Minneapolis-St. Paul-Bloomington,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",MN,7636.185249,2818515,294958,21538,230734,1218,74135,116430,2.56,2401002,156508,515566,739816,645799,243234,60925,39154,5283,174617,2801474,2018818,78163,782656,1939179,1366959,54006,42480,42948,46851,48909,49379,49043,52606,48190,98715,134300,192045,149284,110237,122519,125447,76870,36127,44353,78804,73440,47805,57562,51510,82836,39647,0.4478,956249,860392,95857,1052,1091.005576,182511,65233,25,314597,141725,172872
